movie_id,title,content,poster_path
15512,Monsters vs Aliens,"when susan murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. the military jumps into action and captures susan, secreting her away to a covert government compound. she is renamed ginormica and placed in confinement with a ragtag group of monsters... animation family adventure science_fiction alien giant_robot duringcreditsstinger seth_rogen reese_witherspoon hugh_laurie conrad_vernon",
1726,Iron Man,"after being held captive in an afghan cave, billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil. action science_fiction adventure middle_east arms_dealer malibu marvel_comic superhero based_on_comic_book tony_stark iron_man aftercreditsstinger marvel_cinematic_universe counter_terrorism agent_coulson robert_downey_jr. terrence_howard jeff_bridges jon_favreau",
44826,Hugo,"hugo is an orphan boy living in the walls of a train station in 1930s paris. he learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. the only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which hugo needs to find to unlock the secret he believes it contains. on his adventures, he meets with a shopkeeper, george melies, who works in the train station and his adventure-seeking god-daughter. hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past. adventure drama family library clock film_director key toy boy love orphan robot automaton hiding filmmaking leg_brace doberman 3d ben_kingsley sacha_baron_cohen asa_butterfield martin_scorsese",
8487,Wild Wild West,legless southern inventor dr. arliss loveless plans to rekindle the civil war by assassinating president u.s. grant. only two men can stop him: gunfighter james west and master-of-disguise and inventor artemus gordon. the two must team up to thwart loveless' plans. action adventure comedy science_fiction western steampunk based_on_tv_series steam_locomotive drag will_smith kevin_kline kenneth_branagh barry_sonnenfeld,
1735,The Mummy: Tomb of the Dragon Emperor,"archaeologist rick o'connell travels to china, pitting him against an emperor from the 2,000-year-old han dynasty who's returned from the dead to pursue a quest for world domination. this time, o'connell enlists the help of his wife and son to quash the so-called 'dragon emperor' and his abuse of supernatural power. adventure action fantasy  brendan_fraser jet_li john_hannah rob_cohen",
297761,Suicide Squad,"from dc comics comes the suicide squad, an antihero team of incarcerated supervillains who act as deniable assets for the united states government, undertaking high-risk black ops missions in exchange for commuted prison sentences. action adventure crime fantasy science_fiction dc_comics shared_universe anti_hero secret_mission villain superhero supervillain dc_extended_universe will_smith margot_robbie joel_kinnaman david_ayer",
2698,Evan Almighty,god contacts congressman evan baxter and tells him to build an ark in preparation for a great flood. fantasy comedy family father_son_relationship daily_life married_couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's_ark steve_carell lauren_graham john_goodman tom_shadyac,
137113,Edge of Tomorrow,"major bill cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. cage is killed within minutes, managing to take an alpha alien down with him. he awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop. action science_fiction deja_vu time_warp restart dystopia war alien military_officer soldier alien_invasion exoskeleton tom_cruise emily_blunt brendan_gleeson doug_liman",
9804,Waterworld,"in a futuristic world where the polar ice caps have melted and made earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. they escape, along with her young charge, enola, and sail off aboard his ship. but the trio soon becomes the target of a menacing pirate who covets the map to 'dryland' – which is tattooed on enola's back. adventure action ocean tattoo mutant water dystopia doomsday kevin_costner chaim_girafi rick_aviles kevin_reynolds",
14869,G.I. Joe: The Rise of Cobra,"from the egyptian desert to deep below the polar ice caps, the elite g.i. joe team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer destro and the growing threat of the mysterious cobra organization to prevent them from plunging the world into chaos. adventure action thriller science_fiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra dennis_quaid channing_tatum marlon_wayans stephen_sommers",
150540,Inside Out,"growing up can be a bumpy road, and it's no exception for riley, who is uprooted from her midwest life when her father starts a new job in san francisco. like all of us, riley is guided by her emotions - joy, fear, anger, disgust and sadness. the emotions live in headquarters, the control center inside riley's mind, where they help advise her through everyday life. as riley and her emotions struggle to adjust to a new life in san francisco, turmoil ensues in headquarters. although joy, riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school. drama comedy animation family dream cartoon imaginary_friend animation family moving kids unicorn duringcreditsstinger 3d emotions amy_poehler phyllis_smith richard_kind pete_docter",
278927,The Jungle Book,"after a threat from the tiger shere khan forces him to flee the jungle, a man-cub named mowgli embarks on a journey of self discovery with the help of panther, bagheera, and free spirited bear, baloo. family adventure drama fantasy based_on_novel snake wolf elephant tiger feral_child panther remake bear jungle talking_animal orphan animal talking_to_animals neel_sethi bill_murray ben_kingsley jon_favreau",
